,date,au_price,au_open,au_high,au_low,au_change_percent
1922,2012-07-04,"1,616.65","1,596.69","1,626.70","1,594.59",1.27%
1923,2012-07-03,"1,596.35","1,598.69","1,602.51","1,586.84",-0.14%
1924,2012-07-02,"1,598.60","1,550.99","1,607.19","1,550.54",3.01%
1925,2012-06-29,"1,551.90","1,573.00","1,579.31","1,547.24",-1.42%
1926,2012-06-28,"1,574.30","1,571.89","1,581.91","1,562.54",0.14%
1927,2012-06-27,"1,572.15","1,583.15","1,587.31","1,567.34",-0.79%
1928,2012-06-26,"1,584.60","1,571.39","1,588.51","1,565.74",0.79%
1929,2012-06-25,"1,572.15","1,563.70","1,573.81","1,558.19",0.44%
1930,2012-06-22,"1,565.30","1,604.45","1,607.29","1,563.88",-2.53%
1931,2012-06-21,"1,605.90","1,618.20","1,623.01","1,590.29",-0.75%
1932,2012-06-20,"1,618.07","1,627.90","1,633.51","1,616.90",-0.63%
1933,2012-06-19,"1,628.40","1,626.70","1,630.31","1,606.49",0.10%
1934,2012-06-18,"1,626.76","1,622.44","1,633.70","1,619.09",0.21%
1935,2012-06-15,"1,623.32","1,617.50","1,627.79","1,609.60",0.31%
1936,2012-06-14,"1,618.35","1,608.65","1,624.97","1,605.59",0.52%
1937,2012-06-13,"1,610.05","1,595.84","1,618.01","1,586.29",0.85%
1938,2012-06-12,"1,596.45","1,592.70","1,608.35","1,582.49",0.13%
1939,2012-06-11,"1,594.45","1,588.54","1,595.47","1,561.44",0.34%
1940,2012-06-08,"1,589.00","1,619.59","1,629.41","1,579.14",-1.94%
1941,2012-06-07,"1,620.40","1,616.59","1,641.11","1,613.73",0.20%
1942,2012-06-06,"1,617.10","1,618.64","1,623.91","1,612.10",-0.08%
1943,2012-06-05,"1,618.40","1,625.29","1,629.69","1,608.71",-0.48%
1944,2012-06-04,"1,626.25","1,559.84","1,630.02","1,544.69",4.20%
1945,2012-06-01,"1,560.70","1,561.90","1,574.30","1,552.09",-0.11%
1946,2012-05-31,"1,562.45","1,554.19","1,569.77","1,531.49",0.43%
1947,2012-05-30,"1,555.75","1,573.60","1,582.90","1,548.14",-1.12%
1948,2012-05-29,"1,573.33","1,573.59","1,584.00","1,570.63",-0.01%
1949,2012-05-28,"1,573.45","1,557.89","1,574.57","1,551.29",0.93%
1950,2012-05-25,"1,559.00","1,561.36","1,579.50","1,551.15",-0.19%
1951,2012-05-24,"1,562.00","1,567.19","1,570.35","1,533.41",-0.44%
1952,2012-05-23,"1,568.95","1,591.53","1,596.03","1,561.29",-1.49%
1953,2012-05-22,"1,592.65","1,591.65","1,600.79","1,584.80",-0.03%
1954,2012-05-21,"1,593.09","1,573.49","1,598.68","1,567.76",1.21%
1955,2012-05-18,"1,574.00","1,538.39","1,581.70","1,536.80",2.20%
1956,2012-05-17,"1,540.05","1,544.10","1,553.80","1,527.00",-0.28%
1957,2012-05-16,"1,544.45","1,556.65","1,564.06","1,541.10",-0.80%
1958,2012-05-15,"1,556.85","1,580.10","1,585.89","1,555.50",-1.47%
1959,2012-05-14,"1,580.05","1,593.26","1,595.37","1,573.29",-0.85%
1960,2012-05-11,"1,593.66","1,589.29","1,602.20","1,585.66",0.27%
1961,2012-05-10,"1,589.34","1,605.19","1,606.64","1,579.30",-0.98%
1962,2012-05-09,"1,605.00","1,637.96","1,639.52","1,594.94",-2.08%
1963,2012-05-08,"1,639.15","1,639.79","1,644.40","1,632.21",-0.22%
1964,2012-05-07,"1,642.83","1,635.59","1,647.27","1,626.50",0.43%
1965,2012-05-04,"1,635.76","1,652.79","1,653.72","1,630.70",-1.07%
1966,2012-05-03,"1,653.50","1,661.79","1,663.40","1,646.10",-0.52%
1967,2012-05-02,"1,662.10","1,664.75","1,673.20","1,656.59",-0.14%
1968,2012-05-01,"1,664.36","1,661.94","1,666.58","1,644.50",0.14%
1969,2012-04-30,"1,662.05","1,656.54","1,667.72","1,649.94",0.31%
1970,2012-04-27,"1,656.90","1,643.98","1,662.60","1,641.15",0.74%
1971,2012-04-26,"1,644.70","1,640.84","1,646.53","1,623.90",0.23%
1972,2012-04-25,"1,641.00","1,638.14","1,649.52","1,633.34",0.14%
1973,2012-04-24,"1,638.70","1,641.44","1,644.90","1,619.99",-0.24%
1974,2012-04-23,"1,642.70","1,642.94","1,647.31","1,638.34",-0.05%
1975,2012-04-20,"1,643.60","1,641.49","1,655.00","1,630.80",0.09%
1976,2012-04-19,"1,642.07","1,649.24","1,656.05","1,637.29",-0.47%
1977,2012-04-18,"1,649.90","1,652.29","1,657.71","1,634.44",-0.13%
1978,2012-04-17,"1,652.10","1,653.59","1,657.80","1,640.64",-0.42%
1979,2012-04-16,"1,659.00","1,674.94","1,678.31","1,648.90",-0.98%
1980,2012-04-13,"1,675.48","1,658.64","1,680.20","1,650.79",1.06%
1981,2012-04-12,"1,657.95","1,658.99","1,662.90","1,652.94",-0.14%
1982,2012-04-11,"1,660.35","1,640.63","1,663.10","1,631.70",1.16%
1983,2012-04-10,"1,641.28","1,640.94","1,649.00","1,627.20",0.11%
1984,2012-04-09,"1,639.49","1,627.44","1,639.49","1,626.99",0.51%
1985,2012-04-06,"1,631.25","1,619.75","1,633.67","1,619.54",0.68%
1986,2012-04-05,"1,620.23","1,644.14","1,648.15","1,611.80",-1.53%
1987,2012-04-04,"1,645.33","1,676.09","1,681.16","1,638.74",-1.93%
1988,2012-04-03,"1,677.75","1,668.05","1,680.09","1,675.70",0.53%
1989,2012-04-02,"1,668.90","1,660.94","1,671.11","1,659.30",0.45%
1990,2012-03-30,"1,661.38","1,661.44","1,665.29","1,644.89",-0.05%
1991,2012-03-29,"1,662.18","1,679.60","1,684.41","1,654.50",-1.06%
1992,2012-03-28,"1,680.05","1,689.69","1,696.81","1,678.50",-0.59%
1993,2012-03-27,"1,689.98","1,661.20","1,694.00","1,654.99",1.67%
1994,2012-03-26,"1,662.26","1,644.88","1,666.74","1,641.84",1.06%
1995,2012-03-23,"1,644.85","1,650.05","1,658.01","1,627.68",-0.34%
1996,2012-03-22,"1,650.50","1,650.50","1,661.65","1,646.30",0.01%
1997,2012-03-21,"1,650.35","1,664.04","1,666.29","1,641.29",-0.85%
1998,2012-03-20,"1,664.55","1,652.98","1,671.40","1,652.14",0.23%
1999,2012-03-19,"1,660.65","1,659.10","1,665.01","1,639.19",0.15%
2000,2012-03-16,"1,658.23","1,642.39","1,666.79","1,636.09",0.89%
2001,2012-03-15,"1,643.60","1,674.24","1,683.45","1,634.09",-1.90%
2002,2012-03-14,"1,675.50","1,699.05","1,705.97","1,661.99",-1.47%
2003,2012-03-13,"1,700.53","1,708.58","1,714.30","1,692.34",-0.73%
2004,2012-03-12,"1,713.09","1,699.70","1,714.59","1,677.34",0.73%
2005,2012-03-09,"1,700.65","1,684.69","1,703.86","1,682.45",0.93%
2006,2012-03-08,"1,684.95","1,673.99","1,688.42","1,670.74",0.65%
2007,2012-03-07,"1,674.00","1,705.57","1,709.00","1,663.95",-1.92%
2008,2012-03-06,"1,706.70","1,710.65","1,716.76","1,694.24",-0.33%
2009,2012-03-05,"1,712.30","1,717.30","1,724.19","1,704.79",-0.25%
2010,2012-03-02,"1,716.55","1,695.59","1,726.21","1,694.09",1.26%
2011,2012-03-01,"1,695.20","1,784.09","1,790.80","1,687.99",-5.08%
2012,2012-02-29,"1,785.85","1,766.49","1,789.96","1,765.44",1.11%
2013,2012-02-28,"1,766.30","1,772.80","1,779.59","1,761.76",-0.41%
2014,2012-02-27,"1,773.49","1,779.70","1,783.11","1,770.14",-0.37%
2015,2012-02-24,"1,780.10","1,775.74","1,787.61","1,771.79",0.14%
2016,2012-02-23,"1,777.55","1,759.19","1,781.80","1,749.14",1.05%
2017,2012-02-22,"1,759.15","1,733.63","1,760.21","1,730.69",1.45%
2018,2012-02-21,"1,734.00","1,723.28","1,737.30","1,723.17",0.67%
2019,2012-02-20,"1,722.45","1,728.29","1,735.95","1,716.89",-0.36%
2020,2012-02-17,"1,728.70","1,727.39","1,730.01","1,705.09",-0.02%
2021,2012-02-16,"1,729.01","1,719.20","1,737.47","1,718.10",0.52%
2022,2012-02-15,"1,720.10","1,722.46","1,727.81","1,711.70",-0.14%
2023,2012-02-14,"1,722.50","1,724.69","1,733.61","1,715.86",0.15%
2024,2012-02-13,"1,719.85","1,731.09","1,734.80","1,703.69",-0.56%
2025,2012-02-10,"1,729.60","1,733.20","1,751.90","1,725.19",-0.23%
2026,2012-02-09,"1,733.55","1,745.20","1,751.86","1,724.39",-0.74%
2027,2012-02-08,"1,746.50","1,719.30","1,750.20","1,709.29",1.52%
2028,2012-02-07,"1,720.30","1,725.80","1,738.09","1,711.29",-0.29%
2029,2012-02-06,"1,725.30","1,759.20","1,763.76","1,723.49",-1.97%
2030,2012-02-03,"1,759.99","1,743.60","1,761.57","1,740.89",0.94%
2031,2012-02-02,"1,743.60","1,737.89","1,751.56","1,732.09",0.24%
2032,2012-02-01,"1,739.43","1,728.79","1,747.79","1,726.40",0.54%
2033,2012-01-31,"1,730.05","1,737.55","1,739.35","1,716.19",-0.51%
2034,2012-01-30,"1,738.89","1,719.99","1,738.91","1,714.29",1.01%
2035,2012-01-27,"1,721.50","1,709.86","1,730.62","1,702.79",0.56%
2036,2012-01-26,"1,711.90","1,665.19","1,713.30","1,648.69",2.80%
2037,2012-01-25,"1,665.20","1,676.49","1,679.89","1,660.79",-0.70%
2038,2012-01-24,"1,677.00","1,666.18","1,681.66","1,662.09",0.61%
2039,2012-01-23,"1,666.90","1,657.29","1,667.11","1,644.19",0.56%
2040,2012-01-20,"1,657.60","1,659.30","1,670.15","1,648.54",-0.22%
2041,2012-01-19,"1,661.25","1,651.70","1,662.50","1,642.24",0.58%
2042,2012-01-18,"1,651.74","1,643.38","1,667.87","1,641.00",0.51%
2043,2012-01-17,"1,643.40","1,639.18","1,647.35","1,630.94",0.25%
2044,2012-01-16,"1,639.35","1,649.80","1,650.75","1,625.20",-0.65%
2045,2012-01-13,"1,650.10","1,640.24","1,662.12","1,639.99",0.51%
2046,2012-01-12,"1,641.80","1,631.89","1,647.40","1,629.79",0.63%
2047,2012-01-11,"1,631.56","1,610.89","1,640.27","1,607.94",1.24%
2048,2012-01-10,"1,611.50","1,616.28","1,623.69","1,604.44",-0.33%
2049,2012-01-09,"1,616.85","1,620.99","1,630.56","1,608.44",-0.38%
2050,2012-01-06,"1,623.00","1,610.89","1,625.86","1,596.24",0.66%
2051,2012-01-05,"1,612.40","1,601.89","1,618.92","1,592.24",0.51%
2052,2012-01-04,"1,604.14","1,565.75","1,607.45","1,565.39",2.42%
2053,2012-01-03,"1,566.27","1,565.75","1,569.61","1,564.51",0.13%
2054,2012-01-02,"1,564.30","1,545.39","1,581.26","1,544.25",1.14%
2055,2011-12-30,"1,546.70","1,555.69","1,561.51","1,521.94",-0.41%
2056,2011-12-29,"1,553.00","1,592.89","1,593.81","1,549.24",-2.50%
2057,2011-12-28,"1,592.90","1,606.65","1,607.79","1,588.89",-0.80%
2058,2011-12-27,"1,605.82","1,606.65","1,612.15","1,597.00",-0.05%
2059,2011-12-26,"1,606.60","1,605.89","1,614.31","1,602.29",0.12%
2060,2011-12-23,"1,604.70","1,614.49","1,617.36","1,598.29",-0.65%
2061,2011-12-22,"1,615.15","1,614.40","1,642.36","1,605.54",-0.03%
2062,2011-12-21,"1,615.65","1,593.40","1,619.12","1,591.49",1.35%
2063,2011-12-20,"1,594.10","1,598.75","1,608.50","1,582.84",-0.24%
2064,2011-12-19,"1,597.95","1,569.79","1,600.95","1,568.40",1.73%
2065,2011-12-16,"1,570.70","1,573.79","1,594.26","1,560.36",-0.28%
2066,2011-12-15,"1,575.10","1,631.31","1,641.89","1,564.05",-3.49%
2067,2011-12-14,"1,632.10","1,665.64","1,678.30","1,622.14",-2.05%
2068,2011-12-13,"1,666.30","1,710.78","1,715.05","1,657.04",-2.62%
2069,2011-12-12,"1,711.10","1,707.59","1,724.30","1,702.84",0.13%
2070,2011-12-09,"1,708.80","1,741.39","1,754.70","1,703.90",-1.91%
2071,2011-12-08,"1,742.10","1,727.60","1,743.26","1,719.79",0.80%
2072,2011-12-07,"1,728.20","1,721.64","1,733.46","1,701.99",0.38%
2073,2011-12-06,"1,721.64","1,745.20","1,755.30","1,717.49",-1.35%
2074,2011-12-05,"1,745.25","1,744.30","1,762.61","1,737.29",0.00%
2075,2011-12-02,"1,745.25","1,745.99","1,754.86","1,733.24",-0.03%
2076,2011-12-01,"1,745.70","1,714.39","1,750.23","1,700.40",1.69%
2077,2011-11-30,"1,716.75","1,711.19","1,720.76","1,703.25",0.26%
2078,2011-11-29,"1,712.30","1,680.20","1,720.49","1,680.20",1.91%
2079,2011-11-28,"1,680.13","1,694.35","1,697.90","1,671.59",-0.86%
2080,2011-11-25,"1,694.75","1,691.89","1,702.23","1,687.19",0.09%
2081,2011-11-24,"1,693.30","1,699.80","1,710.77","1,677.08",-0.35%
2082,2011-11-23,"1,699.20","1,678.79","1,705.80","1,671.05",1.09%
2083,2011-11-22,"1,680.85","1,722.64","1,726.64","1,665.88",-2.45%
2084,2011-11-21,"1,723.05","1,721.59","1,737.79","1,710.64",0.23%
2085,2011-11-18,"1,719.10","1,761.79","1,767.16","1,709.64",-2.45%
2086,2011-11-17,"1,762.35","1,781.09","1,784.14","1,753.39",-1.07%
2087,2011-11-16,"1,781.40","1,779.89","1,785.85","1,760.04",0.02%
2088,2011-11-15,"1,781.00","1,787.64","1,796.16","1,773.09",-0.45%
2089,2011-11-14,"1,788.99","1,759.14","1,789.41","1,745.54",1.69%
2090,2011-11-11,"1,759.20","1,769.85","1,775.85","1,735.69",-0.74%
2091,2011-11-10,"1,772.24","1,784.44","1,799.64","1,763.39",-0.71%
2092,2011-11-09,"1,785.00","1,794.39","1,803.10","1,776.60",-0.60%
2093,2011-11-08,"1,795.86","1,753.35","1,798.69","1,752.29",2.38%
2094,2011-11-07,"1,754.15","1,762.40","1,764.90","1,749.14",-0.51%
2095,2011-11-04,"1,763.15","1,736.00","1,767.90","1,722.34",1.51%
2096,2011-11-03,"1,737.00","1,718.90","1,745.89","1,713.74",0.97%
2097,2011-11-02,"1,720.30","1,714.05","1,725.29","1,681.74",0.29%
2098,2011-11-01,"1,715.25","1,742.15","1,746.50","1,704.59",-1.59%
2099,2011-10-31,"1,742.95","1,743.84","1,752.85","1,732.14",-0.09%
2100,2011-10-28,"1,744.45","1,724.74","1,750.11","1,705.24",1.08%
2101,2011-10-27,"1,725.75","1,705.19","1,728.50","1,694.70",1.20%
2102,2011-10-26,"1,705.35","1,652.40","1,710.80","1,643.24",3.19%
2103,2011-10-25,"1,652.68","1,641.49","1,662.09","1,635.10",0.71%
2104,2011-10-24,"1,641.02","1,618.49","1,648.59","1,610.94",1.35%
2105,2011-10-21,"1,619.10","1,642.94","1,645.00","1,603.49",-1.38%
2106,2011-10-20,"1,641.80","1,654.25","1,665.39","1,638.90",-0.81%
2107,2011-10-19,"1,655.15","1,670.34","1,677.22","1,626.34",-0.93%
2108,2011-10-18,"1,670.65","1,681.79","1,696.10","1,664.94",-0.55%
2109,2011-10-17,"1,679.95","1,666.44","1,684.26","1,660.64",0.79%
2110,2011-10-14,"1,666.70","1,674.39","1,684.39","1,652.69",-0.63%
2111,2011-10-13,"1,677.20","1,661.79","1,692.10","1,659.89",0.85%
2112,2011-10-12,"1,663.10","1,675.59","1,685.22","1,653.60",-0.74%
2113,2011-10-11,"1,675.44","1,653.64","1,678.10","1,637.59",2.20%
2114,2011-10-10,"1,639.45","1,643.34","1,666.55","1,625.09",-0.68%
2115,2011-10-07,"1,650.63","1,640.54","1,655.65","1,631.29",0.59%
2116,2011-10-06,"1,640.90","1,624.19","1,646.70","1,596.75",1.02%
2117,2011-10-05,"1,624.30","1,659.79","1,678.86","1,595.14",-2.21%
2118,2011-10-04,"1,660.95","1,617.49","1,664.46","1,617.49",2.29%
2119,2011-10-03,"1,623.75","1,615.49","1,640.49","1,606.69",0.57%
2120,2011-09-30,"1,614.55","1,606.44","1,634.09","1,582.80",0.36%
2121,2011-09-29,"1,608.80","1,649.39","1,668.85","1,597.84",-2.49%
2122,2011-09-28,"1,649.95","1,624.29","1,677.19","1,614.41",1.39%
2123,2011-09-27,"1,627.35","1,656.79","1,662.99","1,534.49",-1.77%
2124,2011-09-26,"1,656.59","1,736.34","1,756.01","1,628.69",-4.56%
2125,2011-09-23,"1,735.83","1,778.84","1,786.19","1,721.34",-2.58%
2126,2011-09-22,"1,781.79","1,803.04","1,816.76","1,778.30",-1.22%
2127,2011-09-21,"1,803.75","1,777.84","1,811.40","1,769.74",1.41%
2128,2011-09-20,"1,778.75","1,817.39","1,828.47","1,769.59",-1.83%
2129,2011-09-19,"1,811.95","1,787.34","1,822.20","1,761.94",1.27%
2130,2011-09-16,"1,789.14","1,820.10","1,826.49","1,772.04",-1.68%
2131,2011-09-15,"1,819.70","1,833.14","1,844.89","1,807.79",-0.77%
2132,2011-09-14,"1,833.80","1,813.25","1,843.70","1,798.75",1.11%
2133,2011-09-13,"1,813.75","1,857.16","1,861.60","1,800.59",-2.37%
2134,2011-09-12,"1,857.81","1,868.26","1,885.89","1,824.44",-0.59%
2135,2011-09-09,"1,868.76","1,816.46","1,870.30","1,812.49",2.85%
2136,2011-09-08,"1,816.96","1,871.89","1,880.61","1,793.19",-3.03%
2137,2011-09-07,"1,873.72","1,902.59","1,921.11","1,860.10",-1.41%
2138,2011-09-06,"1,900.49","1,876.49","1,904.20","1,873.79",0.86%
2139,2011-09-05,"1,884.20","1,824.34","1,884.90","1,823.50",3.24%
2140,2011-09-02,"1,825.05","1,822.59","1,830.60","1,814.15",0.07%
2141,2011-09-01,"1,823.80","1,834.89","1,839.70","1,812.39",-0.63%
2142,2011-08-31,"1,835.30","1,787.10","1,840.26","1,783.19",2.62%
2143,2011-08-30,"1,788.45","1,836.49","1,839.24","1,775.29",-2.19%
2144,2011-08-29,"1,828.55","1,772.14","1,829.15","1,756.74",3.21%
2145,2011-08-26,"1,771.60","1,749.34","1,774.90","1,702.44",1.17%
2146,2011-08-25,"1,751.05","1,829.55","1,854.11","1,749.39",-4.32%
2147,2011-08-24,"1,830.15","1,897.34","1,911.96","1,823.00",-3.58%
2148,2011-08-23,"1,898.10","1,858.89","1,901.19","1,857.20",2.46%
2149,2011-08-22,"1,852.45","1,823.85","1,877.50","1,820.85",1.54%
2150,2011-08-19,"1,824.35","1,789.14","1,829.00","1,783.84",2.00%
2151,2011-08-18,"1,788.65","1,786.25","1,794.90","1,778.89",0.13%
2152,2011-08-17,"1,786.30","1,765.00","1,788.20","1,760.69",1.18%
2153,2011-08-16,"1,765.50","1,745.75","1,766.44","1,727.51",1.08%
2154,2011-08-15,"1,746.60","1,763.35","1,768.30","1,722.94",-1.20%
2155,2011-08-12,"1,767.90","1,794.50","1,815.79","1,732.10",-1.51%
2156,2011-08-11,"1,795.00","1,743.40","1,797.36","1,739.50",2.93%
2157,2011-08-10,"1,743.90","1,716.85","1,778.79","1,714.25",1.55%
2158,2011-08-09,"1,717.35","1,662.25","1,720.49","1,662.17",3.14%
2159,2011-08-08,"1,665.00","1,647.90","1,670.10","1,641.90",1.01%
2160,2011-08-05,"1,648.40","1,660.70","1,682.17","1,639.59",-0.77%
2161,2011-08-04,"1,661.20","1,659.25","1,673.15","1,651.50",0.09%
2162,2011-08-03,"1,659.75","1,619.82","1,661.05","1,615.79",2.45%
2163,2011-08-02,"1,620.10","1,626.14","1,633.66","1,607.69",-0.40%
2164,2011-08-01,"1,626.64","1,615.55","1,632.80","1,610.14",0.61%
2165,2011-07-29,"1,616.85","1,613.00","1,620.10","1,602.90",0.21%
2166,2011-07-28,"1,613.50","1,617.99","1,628.50","1,608.46",-0.36%
2167,2011-07-27,"1,619.30","1,614.05","1,620.49","1,607.79",0.29%
2168,2011-07-26,"1,614.55","1,598.78","1,622.99","1,598.78",0.96%
2169,2011-07-25,"1,599.25","1,590.98","1,609.01","1,583.36",0.59%
2170,2011-07-22,"1,589.90","1,596.58","1,606.16","1,584.59",-0.76%
2171,2011-07-21,"1,602.10","1,587.85","1,603.69","1,581.00",0.87%
2172,2011-07-20,"1,588.35","1,604.80","1,610.01","1,582.09",-1.06%
2173,2011-07-19,"1,605.40","1,593.45","1,609.01","1,591.59",0.71%
2174,2011-07-18,"1,594.10","1,586.75","1,595.65","1,575.81",0.43%
2175,2011-07-15,"1,587.25","1,581.75","1,594.66","1,578.80",0.32%
2176,2011-07-14,"1,582.25","1,566.45","1,587.96","1,563.85",0.96%
2177,2011-07-13,"1,567.20","1,553.60","1,574.96","1,540.30",0.84%
2178,2011-07-12,"1,554.10","1,543.55","1,557.09","1,541.40",0.64%
2179,2011-07-11,"1,544.25","1,531.85","1,547.30","1,524.20",0.76%
2180,2011-07-08,"1,532.55","1,528.10","1,536.20","1,522.81",0.20%
2181,2011-07-07,"1,529.50","1,515.64","1,535.45","1,509.89",0.87%
2182,2011-07-06,"1,516.30","1,495.45","1,517.09","1,492.40",1.36%
2183,2011-07-05,"1,495.95","1,486.09","1,497.06","1,485.50",0.64%
2184,2011-07-04,"1,486.50","1,500.84","1,504.19","1,478.01",-0.91%
2185,2011-07-01,"1,500.10","1,511.55","1,514.21","1,498.20",-0.79%
2186,2011-06-30,"1,512.05","1,501.30","1,513.19","1,500.00",0.74%
2187,2011-06-29,"1,501.00","1,496.20","1,506.56","1,495.50",0.27%
2188,2011-06-28,"1,497.00","1,498.50","1,507.29","1,490.30",-0.34%
2189,2011-06-27,"1,502.15","1,520.70","1,527.41","1,498.41",-1.23%
2190,2011-06-24,"1,520.85","1,547.29","1,550.85","1,512.70",-1.74%
2191,2011-06-23,"1,547.80","1,546.45","1,559.75","1,541.10",0.10%
2192,2011-06-22,"1,546.20","1,539.95","1,548.40","1,538.05",0.37%
2193,2011-06-21,"1,540.45","1,538.40","1,546.40","1,532.74",0.06%
2194,2011-06-20,"1,539.50","1,528.35","1,542.15","1,522.00",0.70%
2195,2011-06-17,"1,528.85","1,529.59","1,532.80","1,521.90",-0.12%
2196,2011-06-16,"1,530.70","1,523.25","1,534.25","1,513.86",0.43%
2197,2011-06-15,"1,524.10","1,514.73","1,527.80","1,511.95",0.59%
2198,2011-06-14,"1,515.23","1,530.00","1,533.06","1,511.11",-1.09%
2199,2011-06-13,"1,531.90","1,543.60","1,546.99","1,525.74",-0.81%
2200,2011-06-10,"1,544.35","1,536.80","1,551.30","1,532.90",0.44%
2201,2011-06-09,"1,537.55","1,543.75","1,548.09","1,530.76",-0.43%
2202,2011-06-08,"1,544.25","1,543.05","1,550.50","1,536.20",0.02%
2203,2011-06-07,"1,544.00","1,542.59","1,555.30","1,540.20",0.10%
2204,2011-06-06,"1,542.50","1,533.74","1,547.46","1,523.89",0.56%
2205,2011-06-03,"1,533.90","1,540.49","1,546.16","1,519.60",-0.44%
2206,2011-06-02,"1,540.70","1,534.65","1,550.64","1,529.05",0.35%
2207,2011-06-01,"1,535.35","1,537.95","1,542.50","1,532.26",-0.20%
2208,2011-05-31,"1,538.45","1,536.74","1,540.00","1,533.89",0.12%
2209,2011-05-30,"1,536.65","1,521.59","1,540.10","1,518.00",1.16%
2210,2011-05-27,"1,519.05","1,523.20","1,531.70","1,514.34",-0.45%
2211,2011-05-26,"1,525.95","1,525.69","1,534.10","1,521.06",-0.03%
2212,2011-05-25,"1,526.40","1,516.70","1,529.45","1,513.00",0.61%
2213,2011-05-24,"1,517.20","1,512.10","1,518.01","1,503.55",0.24%
2214,2011-05-23,"1,513.55","1,493.50","1,517.55","1,486.95",1.34%
2215,2011-05-20,"1,493.60","1,496.30","1,501.51","1,486.40",-0.23%
2216,2011-05-19,"1,497.00","1,484.30","1,501.60","1,484.30",0.68%
2217,2011-05-18,"1,486.85","1,489.20","1,499.60","1,471.50",-0.19%
2218,2011-05-17,"1,489.70","1,493.25","1,504.90","1,487.39",-0.32%
2219,2011-05-16,"1,494.55","1,505.89","1,516.93","1,482.50",-0.55%
2220,2011-05-13,"1,502.85","1,499.75","1,508.30","1,478.80",0.17%
2221,2011-05-12,"1,500.25","1,512.75","1,526.80","1,495.65",-1.02%
2222,2011-05-11,"1,515.72","1,512.55","1,519.65","1,505.69",0.18%
2223,2011-05-10,"1,513.05","1,492.65","1,514.31","1,489.38",1.19%
2224,2011-05-09,"1,495.25","1,474.15","1,498.59","1,470.55",1.47%
2225,2011-05-06,"1,473.65","1,514.79","1,523.69","1,462.40",-2.79%
2226,2011-05-05,"1,515.95","1,536.60","1,543.46","1,506.00",-1.36%
2227,2011-05-04,"1,536.83","1,544.39","1,551.80","1,527.02",-0.53%
2228,2011-05-03,"1,545.00","1,567.29","1,576.29","1,540.39",-1.32%
2229,2011-05-02,"1,565.60","1,534.95","1,571.30","1,531.00",1.96%
2230,2011-04-29,"1,535.45","1,527.01","1,538.85","1,523.75",0.56%
2231,2011-04-28,"1,526.90","1,506.09","1,530.40","1,502.80",1.32%
2232,2011-04-27,"1,507.05","1,505.89","1,507.91","1,492.95",-0.01%
2233,2011-04-26,"1,507.25","1,509.45","1,520.10","1,501.70",-0.06%
2234,2011-04-25,"1,508.13","1,506.90","1,512.95","1,501.70",0.25%
2235,2011-04-22,"1,504.35","1,501.49","1,510.75","1,500.35",0.13%
2236,2011-04-21,"1,502.35","1,495.30","1,507.70","1,493.16",0.48%
2237,2011-04-20,"1,495.10","1,495.29","1,501.31","1,487.30",-0.03%
2238,2011-04-19,"1,495.51","1,486.00","1,497.64","1,477.15",0.61%
2239,2011-04-18,"1,486.50","1,474.79","1,489.90","1,471.20",0.79%
2240,2011-04-15,"1,474.90","1,457.15","1,477.30","1,452.80",1.18%
2241,2011-04-14,"1,457.75","1,452.09","1,462.30","1,450.56",0.29%
2242,2011-04-13,"1,453.60","1,461.75","1,467.50","1,443.49",-0.67%
2243,2011-04-12,"1,463.40","1,473.15","1,476.61","1,458.80",-0.79%
2244,2011-04-11,"1,475.10","1,458.39","1,476.85","1,456.25",1.14%
2245,2011-04-08,"1,458.50","1,458.70","1,466.80","1,452.09",0.07%
2246,2011-04-07,"1,457.50","1,456.20","1,462.41","1,451.10",0.44%
2247,2011-04-06,"1,451.10","1,436.55","1,457.35","1,429.60",0.99%
2248,2011-04-05,"1,436.94","1,428.35","1,438.94","1,427.40",0.60%
2249,2011-04-04,"1,428.38","1,432.09","1,436.55","1,412.55",-0.25%
2250,2011-04-01,"1,432.00","1,422.85","1,441.30","1,420.25",0.57%
2251,2011-03-31,"1,423.88","1,418.02","1,430.50","1,411.75",0.36%
2252,2011-03-30,"1,418.80","1,420.20","1,425.10","1,410.85",-0.13%
2253,2011-03-29,"1,420.65","1,425.85","1,430.04","1,409.95",-0.63%
2254,2011-03-28,"1,429.65","1,431.80","1,438.70","1,421.79",-0.10%
2255,2011-03-25,"1,431.10","1,437.29","1,449.40","1,423.20",-0.49%
2256,2011-03-24,"1,438.20","1,427.49","1,442.90","1,425.61",0.68%
2257,2011-03-23,"1,428.55","1,427.49","1,428.74","1,424.40",0.11%
2258,2011-03-22,"1,427.05","1,424.46","1,436.70","1,423.19",0.53%
2259,2011-03-21,"1,419.55","1,403.39","1,425.70","1,401.40",1.08%
2260,2011-03-18,"1,404.40","1,399.99","1,406.95","1,386.25",0.22%
2261,2011-03-17,"1,401.30","1,394.80","1,408.35","1,391.85",0.38%
2262,2011-03-16,"1,395.95","1,427.49","1,429.49","1,380.90",-2.29%
2263,2011-03-15,"1,428.65","1,420.09","1,433.89","1,417.79",0.79%
2264,2011-03-14,"1,417.40","1,412.50","1,424.55","1,404.30",0.28%
2265,2011-03-11,"1,413.45","1,429.05","1,431.75","1,402.72",-1.12%
2266,2011-03-10,"1,429.50","1,428.19","1,436.55","1,422.91",0.04%
